id,text,label,text_source,evidence_source,evidence_url,published_at,topic,verification_method,notes,approved,rejection_reason,similarity,matched_id
cekfakta-36720,Megawati Sebut Dedi Mulyadi Belum Siap Jadi Presiden,hoax,claim,CekFakta,https://cekfakta.com/focus/36720,2026-09-14,politik,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,cekfakta-36763
cekfakta-36721,Tautan Link Pendaftaran Cek Kesehatan Gratis (CKG),hoax,claim,CekFakta,https://cekfakta.com/focus/36721,2026-09-15,kesehatan,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,cekfakta-36764
cekfakta-36722,Prabowo Minta Guru Rahasiakan Keracunan MBG,hoax,claim,CekFakta,https://cekfakta.com/focus/36722,2026-09-16,lainnya,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,cekfakta-36765
cekfakta-36723,Pigai Sebut Penembakan ASN oleh KKB Tidak Melanggar HAM,hoax,claim,CekFakta,https://cekfakta.com/focus/36723,2026-09-16,teknologi,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,cekfakta-36766
cekfakta-36724,Rekaman Video Tenggelamnya KMP Virgo 8 pada 5 September,hoax,claim,CekFakta,https://cekfakta.com/focus/36724,2026-09-16,lainnya,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,cekfakta-36767
cekfakta-36725,Video Penemuan Jurnalis Hilang saat Liput Anak Krakatau,hoax,claim,CekFakta,https://cekfakta.com/focus/36725,2026-09-16,lainnya,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,cekfakta-36768
cekfakta-36729,Malaysia Laporkan Indonesia ke PBB soal Karhutla,hoax,claim,CekFakta,https://cekfakta.com/focus/36729,2026-09-17,bencana_cuaca,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,turnbackhoax-36729
cekfakta-36730,Ojol Dilarang Beli Pertalite,hoax,claim,CekFakta,https://cekfakta.com/focus/36730,2026-09-17,politik,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,turnbackhoax-36730
cekfakta-36731,Tautan Pendaftaran Cek Kesehatan Gratis,hoax,claim,CekFakta,https://cekfakta.com/focus/36731,2026-09-17,kesehatan,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,turnbackhoax-36731
cekfakta-36737,Tautan Pendaftaran Program Bantuan Lansia,hoax,claim,CekFakta,https://cekfakta.com/focus/36737,2026-09-18,bantuan_sosial,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,turnbackhoax-36737
cekfakta-36738,Ada Kebijakan Razia Kendaraan dari Rumah ke Rumah,hoax,claim,CekFakta,https://cekfakta.com/focus/36738,2026-09-18,teknologi,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,turnbackhoax-36738
cekfakta-36747,Megawati Sebut Dedi Mulyadi Belum Siap Jadi Presiden,hoax,claim,CekFakta,https://cekfakta.com/focus/36747,2026-09-14,politik,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,cekfakta-36763
cekfakta-36748,Tautan Link Pendaftaran Cek Kesehatan Gratis (CKG),hoax,claim,CekFakta,https://cekfakta.com/focus/36748,2026-09-15,kesehatan,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,cekfakta-36764
cekfakta-36749,Prabowo Minta Guru Rahasiakan Keracunan MBG,hoax,claim,CekFakta,https://cekfakta.com/focus/36749,2026-09-16,lainnya,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,cekfakta-36765
cekfakta-36750,Pigai Sebut Penembakan ASN oleh KKB Tidak Melanggar HAM,hoax,claim,CekFakta,https://cekfakta.com/focus/36750,2026-09-16,teknologi,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,cekfakta-36766
cekfakta-36751,Rekaman Video Tenggelamnya KMP Virgo 8 pada 5 September,hoax,claim,CekFakta,https://cekfakta.com/focus/36751,2026-09-16,lainnya,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,cekfakta-36767
cekfakta-36752,Video Penemuan Jurnalis Hilang saat Liput Anak Krakatau,hoax,claim,CekFakta,https://cekfakta.com/focus/36752,2026-09-16,lainnya,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,cekfakta-36768
cekfakta-36774,Foto Rekrutmen Pegawai Koperasi Merah Putih,hoax,claim,CekFakta,https://cekfakta.com/focus/36774,2026-09-19,teknologi,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,turnbackhoax-36774
cekfakta-36775,Menkeu Suahasil Terlibat Korupsi Ratusan Triliun Rupiah,hoax,claim,CekFakta,https://cekfakta.com/focus/36775,2026-09-21,ekonomi,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,turnbackhoax-36775
cekfakta-36776,Kontak “Pendaftaran Dana Bantuan” dari Menkeu Suahasil Nazara,hoax,claim,CekFakta,https://cekfakta.com/focus/36776,2026-09-21,bantuan_sosial,fact_check,CekFakta API status=Salah; requires manual review,0,exact_duplicate,1.000000,turnbackhoax-36776
afp-B73R9ZQ,"Militer Iran kembali menembakkan rudal ke fasilitas militer Amerika yang berada di Kuwait,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B73R9ZQ,2026-06-17,teknologi,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-B7LW9ZQ,"Momen menegangkan terekam saat gempa berkekuatan M7,8 mengguncang Filipina. Bagian penghubung dua gedung pencakar langit dilaporkan terlepas, menyebabkan kedua bangunan bergoyang hebat layaknya ayunan di tengah guncangan kuat yang melanda wilayah tersebut,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B7LW9ZQ,2026-06-22,bencana_cuaca,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-B7LZ3CQ,"Haifa diguncang ledakan dahsyat saat rudal Iran menghantam Israel bagian utara,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B7LZ3CQ,2026-06-22,teknologi,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-B7XY9CQ,Trump masuk dalam dokumen Epstein,hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B7XY9CQ,2026-06-24,teknologi,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-B7YB9KF,"Kementerian Pertahanan Brigadir Jendral Saud Abdulaziz Al-Otaibi Mengatakan, Sistem Pertahanan Udara Kuwait Berhasil Mencegat Dan Menghancurkan Sejumlah Roket Milik Iran. Roket-Roket Tersebut Jatuh di Kawasan Perumahan Mengakibatkan Kerusakan Yang Signifikan,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B7YB9KF,2026-07-06,politik,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-B8483CQ,"Yah kenapa Olive pohon meninggal,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B8483CQ,2026-06-25,teknologi,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-B8M4269,"Gereja di Lebanon Selatan dirusak Israel, patung-patung ikut dihancurkan,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B8M4269,2026-06-30,teknologi,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-B8VB3NQ,"Purbaya ganti MBG dengan tunai,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B8VB3NQ,2026-07-02,teknologi,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-B8YW764,"Pelatih Korea Selatan jadi sorotan usai gagal Piala Dunia, wajahnya diblur layaknya pelaku kriminal,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B8YW764,2026-07-10,teknologi,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-B8YX363,"Sekarang saya sudah instruksikan bahwa semua tingkatan sekolah-sekolah Indonesia harus belajar bermain Dota,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B8YX363,2026-07-02,teknologi,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-B9CB89E,"Beredar sebuah kabar mengerikan dibalik kejadian gempa bumi dahsyat yang melanda Venezuela beberapa waktu yang lalu,dikabarkan setidaknya 15 menit sebelum kejadian gempa itu banyak penduduk menyaksikan kejadian aneh diatas langit Venezuela,seperti sinar laser yang terus bergerak yang seolah memetakan titik retakan bumi sebelum akhirnya diledakkan,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B9CB89E,2026-07-07,bencana_cuaca,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-B9G67G3,"Erling Haaland lagi asyik makan dengan lahap sampai akhirnya tanpa sengaja melihat pantulan wajahnya di cermin. Seketika ekspresinya langsung berubah kaget, seolah baru sadar wajahnya sendiri,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B9G67G3,2026-07-10,teknologi,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-B9TU69E,"Pemakaman Pemimpin Orang-orang Tertindas, sang syahid Sayyid Ali Khamenei,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B9TU69E,2026-07-13,teknologi,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-B9UC4G7,"Momen erupsi Gunung Anak Krakatau yang terekam dari laut lepas. Berdasarkan siaran langsung dari Merak VTS per 3 Juli 2026, status Anak Krakatau saat ini berada di Level 3 (Siaga),",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.B9UC4G7,2026-07-14,bencana_cuaca,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-C2487WE,"Bukan perubahan iklim atau emisi karbon, tapi Eropa dipanggang 5G,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.C2487WE,2026-07-15,bencana_cuaca,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-C2BL9WF,"DPR tidak mewakili rakyat, tapi wakil elit dan oligarki. DPR (Dewan Para Rentenir),",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.C2BL9WF,2026-07-16,politik,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-C2Q88T3,"DPR resmi tolak pengesahan RUU Perampasan Aset yang diajukan Presiden Prabowo dalam rapat paripurna terakhir,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.C2Q88T3,2026-07-22,politik,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-C2UV6ZQ,"Bela Palestina, Yamal Ogah Salami Donald Trump,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.C2UV6ZQ,2026-07-27,teknologi,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-C2X29T3,"Serangan Iran terhadap gudang logistik bahan peledak milik AS di Arab,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.C2X29T3,2026-07-24,teknologi,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
afp-C39H6WE,"Kendaraan mati pajak tak boleh isi BBM. Warga yang kesal bakar SPBU,",hoax,claim,AFP Fact Check Indonesia,https://periksafakta.afp.com/doc.afp.com.C39H6WE,2026-07-28,teknologi,fact_check,AFP Periksa Fakta explicit false verdict; requires manual review,0,source_quota_exceeded,,
bank_indonesia-sp_2817026,"Karya Kreatif Indonesia 2026: Generasi Muda Berkarya. No.28/170/DKom Generasi muda memiliki potensi besar sebagai penggerak inovasi, kewirausahaan, dan regenerasi UMKM Indonesia.. Survei Badan Pusat Statistik 2025 mencatat Gen-Z dan Milenial mencapai 49,27% dari 284,67 juta penduduk Indonesia.",valid,headline_and_primary_statement,Bank Indonesia,https://www.bi.go.id/id/publikasi/ruang-media/news-release/Pages/sp_2817026.aspx,2026-08-22,teknologi,primary_source,Official Bank Indonesia release; requires manual review,0,source_quota_exceeded,,
bmkg-bmkg-dan-pnj-rampungkan-buku-edukasi-tematik-berbasis-project-based-learning,"BMKG dan PNJ Rampungkan Buku Edukasi Tematik Berbasis Project-Based Learning. Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) bersama Program Studi Desain Grafis Politeknik Negeri Jakarta (PNJ) mempresentasikan hasil akhir penyusunan buku edukasi tematik berbasis Project-Based Learning (PBL), pada pada Senin (29/6) di Kantor Pusat BMKG.. Kegiatan ini merupakan puncak dari kolaborasi yang telah berlangsung selama kurang lebih empat bulan sejak Februari 2026.",valid,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/kegiatan/bmkg-dan-pnj-rampungkan-buku-edukasi-tematik-berbasis-project-based-learning,2026-06-30,bencana_cuaca,primary_source,Official BMKG article; requires manual review,0,source_quota_exceeded,,
bmkg-bmkg-dan-tunisia-jajaki-kerjasama-operasi-modifikasi-cuaca,"BMKG dan Tunisia Jajaki Kerja Sama Operasi Modifikasi Cuaca. Kepala Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) Dwikorita Karnawati menerima kunjungan Duta Besar Tunisia untuk Indonesia Mohamed Trabelsi di Gedung Pusat BMKG, Jakarta Pusat, Jumat (7/6).. Pada kesempatan ini, BMKG berbagi praktik baik Operasi Modifikasi Cuaca (OMC) yang dilakukan Indonesia dalam menghadapi laju perubahan iklim. “Dalam kasus kami, kami sangat terpengaruh oleh El Nino dan La Nina dari Kepulauan Pasifik Indonesia sehingga kita dapat membuat perencanaan prakiraan musim untuk kebutuhan para petani dan masyarakat,” kata Dwikorita.",valid,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/kegiatan-internasional/bmkg-dan-tunisia-jajaki-kerjasama-operasi-modifikasi-cuaca,2024-06-07,bencana_cuaca,primary_source,Official BMKG article; requires manual review,0,source_quota_exceeded,,
bmkg-bmkg-diy-dan-sma-taruna-nusantara-magelang-perkuat-sinergi-edukasi-kebencanaan-serta-sains-meteorologi-klimatologi-dan-geofisika,"BMKG DIY dan SMA Taruna Nusantara Magelang Perkuat Sinergi Edukasi Kebencanaan serta Sains Meteorologi, Klimatologi, dan Geofisika. BMKG D.I Yogyakarta (DIY) bersama SMA Taruna Nusantara Magelang memperkuat sinergi dalam peningkatan literasi kebencanaan serta pemahaman generasi muda terhadap bidang meteorologi, klimatologi, dan geofisika melalui penandatanganan Perjanjian Kerja Sama (PKS) dan pelaksanaan program BMKG Goes to School , Sabtu (15/8).. Kegiatan yang berlangsung di SMA Taruna Nusantara Magelang tersebut diikuti sekitar 1.200 peserta, yang terdiri atas siswa dan pamong SMA Taruna Nusantara.",valid,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/daerah/bmkg-diy-dan-sma-taruna-nusantara-magelang-perkuat-sinergi-edukasi-kebencanaan-serta-sains-meteorologi-klimatologi-dan-geofisika,2026-08-15,bencana_cuaca,primary_source,Official BMKG article; requires manual review,0,source_quota_exceeded,,
bmkg-bmkg-dukung-un-ocean-science-decade-dengan-penelitian-laut-dalam-bersama-ocean-x,"BMKG Dukung UN Ocean Science Decade (2021-2030) dengan Penelitian Laut Dalam Melalui Kegiatan Indonesia Exploration Mission (IEM) 2024 Bersama Ocean-X. Di Pelabuhan Teluk Bayur, Kota Padang, Sumatra Barat, Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) memulai kegiatan penelitian Indonesia Exploration Mission (IEM) 2024 bersama Ocean-X.. Ocean X merupakan organisasi nirlaba global di sektor eksplorasi kelautan.",valid,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/kegiatan-internasional/bmkg-dukung-un-ocean-science-decade-dengan-penelitian-laut-dalam-bersama-ocean-x,2024-07-02,bencana_cuaca,primary_source,Official BMKG article; requires manual review,0,source_quota_exceeded,,
bmkg-bmkg-edukasi-ribuan-peserta-pramuka-tentang-cuaca-iklim-dan-mitigasi-bencana-di-jambore-nasional-xii-2026,"BMKG Edukasi Ribuan Peserta Pramuka tentang Cuaca, Iklim, dan Mitigasi Bencana di Jambore Nasional XII 2026. Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) berpartisipasi dalam Jambore Nasional (Jamnas) XII Gerakan Pramuka Tahun 2026 melalui stan edukasi di zona Global Development Village (GDV) atau Kampung Pengembangan Berkelanjutan yang berlangsung di Bumi Perkemahan dan Graha Wisata (Buperta) Cibubur, Jakarta Timur, pada 13–20 Agustus 2026.. Partisipasi BMKG dalam kegiatan tersebut merupakan bagian dari upaya meningkatkan literasi kebencanaan, cuaca, serta adaptasi terhadap perubahan iklim kepada anggota Pramuka Penggalang melalui pendekatan edukatif dan interaktif.",valid,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/kegiatan/bmkg-edukasi-ribuan-peserta-pramuka-tentang-cuaca-iklim-dan-mitigasi-bencana-di-jambore-nasional-xii-2026,2026-08-20,bencana_cuaca,primary_source,Official BMKG article; requires manual review,0,source_quota_exceeded,,
bmkg-bmkg-hadiri-high-level-meeting-ktt-world-water-forum-ke-10-tekankan-solidaritas-global-dalam-tata-kelola-air,"BMKG Hadiri High Level Meeting KTT World Water Forum Ke-10, Tekankan Solidaritas Global dalam Tata Kelola Air. Kepala Badan Meteorologi Klimatologi dan Geofisika (BMKG) Dwikorita Karnawati menghadiri Pertemuan Tingkat Tinggi dalam Konferensi Tingkat Tinggi (KTT) World Water Forum ke-10 di Bali Nusa Dua Convention Center.. Pertemuan tersebut dibuka oleh Presiden Joko Widodo yang menekankan urgensi kerja sama global dalam mengelola sumber daya air untuk menghadapi tantangan yang semakin kompleks di masa depan.",valid,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/kegiatan-internasional/bmkg-hadiri-high-level-meeting-ktt-world-water-forum-ke-10-tekankan-solidaritas-global-dalam-tata-kelola-air,2024-05-20,politik,primary_source,Official BMKG article; requires manual review,0,source_quota_exceeded,,
bmkg-bmkg-menerima-kunjungan-delegasi-maldives-pelajari-teknologi-peringatan-dini-tsunami,"BMKG Menerima Kunjungan Delegasi Maldives, Pelajari Teknologi Peringatan Dini Tsunami. Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) menerima kunjungan delegasi dari National Disaster Management Authority (NDMA) Maldives, Maldives Meteorological Service and Ministry of Construction and Infrastructure .. Kunjungan ini bertujuan untuk mempelajari konsep operasional, teknologi dan metode yang digunakan BMKG dalam membangun sistem peringatan dini tsunami.",valid,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/kegiatan-internasional/bmkg-menerima-kunjungan-delegasi-maldives-pelajari-teknologi-peringatan-dini-tsunami,2024-06-11,bencana_cuaca,primary_source,Official BMKG article; requires manual review,0,source_quota_exceeded,,
bmkg-bmkg-paparkan-perkembangan-el-nino-2026-sekda-diy-dorong-penguatan-impact-based-forecast,"BMKG Paparkan Perkembangan El Nino 2026, Sekda DIY Dorong Penguatan Impact-Based Forecast. BMKG Daerah Istimewa Yogyakarta (DIY) melaksanakan audiensi dengan Sekretaris Daerah (Sekda) DIY pada Rabu, (5/8) guna menyampaikan perkembangan terkini fenomena El Nino 2026 beserta potensi dampaknya terhadap berbagai sektor strategis di wilayah DIY.. Pertemuan tersebut menjadi bagian dari upaya memperkuat koordinasi antara BMKG dan Pemerintah Daerah dalam mendukung pengambilan kebijakan berbasis informasi meteorologi, klimatologi, dan geofisika.",valid,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/daerah/bmkg-paparkan-perkembangan-el-nino-2026-sekda-diy-dorong-penguatan-impact-based-forecast,2026-08-06,politik,primary_source,Official BMKG article; requires manual review,0,source_quota_exceeded,,
bmkg-bmkg-perkuat-ketahanan-iklim-masyarakat-di-indonesia-timur-melalui-kolaborasi-dengan-pemprov-ntt-dan-australia,"BMKG Perkuat Ketahanan Iklim Masyarakat di Indonesia Timur Melalui Kolaborasi dengan Pemprov NTT dan Australia. Kupang dan Makassar, Juni 2026 – Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) terus menunjukkan komitmennya dalam memperkuat ketahanan iklim masyarakat di tengah tantangan perubahan iklim yang semakin nyata.. Sebagai bagian dari upaya tersebut, BMKG melalui Stasiun Klimatologi Nusa Tenggara Timur (NTT) bersama jejaring peneliti nasional dan internasional berkolaborasi dalam riset bertajuk Model of Future-Proofing for Climate Resilience by Engaging Communities (MoFCREC).",valid,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/daerah/bmkg-perkuat-ketahanan-iklim-masyarakat-di-indonesia-timur-melalui-kolaborasi-dengan-pemprov-ntt-dan-australia,2026-06-30,bencana_cuaca,primary_source,Official BMKG article; requires manual review,0,source_quota_exceeded,,
bmkg-bmkg-tekankan-tantangan-pengelolaan-sumber-daya-air-di-world-water-forum-ke-10-di-bali,"BMKG Tekankan Tantangan Pengelolaan Sumber Daya Air di World Water Forum ke-10 di Bali. Bali, (21/05) – Kepala Badan Meteorologi, Klimatologi, dan Geofisika (BMKG), Dwikorita Karnawati, menghadiri Pertemuan Tingkat Menteri dalam rangkaian kegiatan 10th World Water Forum yang berlangsung di Bali Nusa Dua Convention Center.. Dalam forum ini, BMKG mewakili Pemerintah Republik Indonesia kembali menyoroti tantangan nyata yang dihadapi dunia terkait pengelolaan sumber daya air, yang tidak lepas dari komitmen para pemangku kebijakan politik di seluruh negara yang terlibat. “Kesenjangan pengetahuan dan teknologi antar negara juga menjadi isu tersendiri yang harus segera diatasi bersama-sama,” ujar Dwikorita Karnawati.",valid,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/kegiatan-internasional/bmkg-tekankan-tantangan-pengelolaan-sumber-daya-air-di-world-water-forum-ke-10-di-bali,2024-05-22,politik,primary_source,Official BMKG article; requires manual review,0,source_quota_exceeded,,
bmkg-bmkg-tingkatkan-edukasi-publik-dan-dukungan-operasi-kemanusiaan-melalui-iisar-2026,"BMKG Tingkatkan Edukasi Publik dan Dukungan Operasi Kemanusiaan Melalui IISAR 2026. Tangerang, 9-12 Juli 2026 – Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) turut berpartisipasi dalam ajang Indonesia International Search and Rescue (IISAR) 2026 yang berlangsung di Nusantara International Convention Exhibition (NICE), Pantai Indah Kapuk 2, Kabupaten Tangerang, Banten, pada 9-12 Juli 2026.. Keikutsertaan BMKG dalam forum internasional tersebut merupakan wujud komitmen BMKG dalam mendukung upaya kemanusiaan dan penguatan kesiapsiagaan bencana melalui penyediaan informasi meteorologi, klimatologi, geofisika, serta peringatan dini yang akurat dan tepat waktu.",valid,headline_and_primary_statement,BMKG,https://www.bmkg.go.id/berita/kegiatan/bmkg-tingkatkan-edukasi-publik-dan-dukungan-operasi-kemanusiaan-melalui-iisar-2026,2026-07-10,bencana_cuaca,primary_source,Official BMKG article; requires manual review,0,source_quota_exceeded,,
